playerID,active
ggardnth01,False
ggardnve01,False
ggarfija01,False
ggarlaga01,False
ggarlawi01,False
ggarmadi01,False
ggarnebi01,False
ggarnech01,False
ggarnebi02,False
ggarneke01,True
ggarnema01,False
ggarreca01,False
ggarrede01,False
ggarredi02,True
ggarredi01,False
ggarrero01,False
ggarrito01,False
ggarrijo01,False
ggarriki01,False
ggarripa01,False
ggarviji01,False
ggasolma01,True
ggasolpa01,True
ggatesfr01,False
ggatlich01,False
ggattike01,False
ggayru01,True
ggaydaed01,False
ggazean01,False
ggearyre01,False
ggeeal01,True
ggeigema01,False
ggelabmi01,True
ggeorgde01,False
ggeorgja01,False
ggeorgpa01,True
ggeorgta01,False
ggerargu01,False
ggervide01,False
ggervige01,False
ggetchgo01,False
ggianejo01,False
ggibbsdi01,False
ggibsoda01,True
ggibsode01,False
ggibsoho01,False
ggibsome01,False
ggibsomi01,False
ggibsota01,True
ggiddejr01,False
ggildetr01,False
ggilled01,False
ggillke01,False
ggillebe01,False
ggilleja01,False
ggillege01,False
ggilliar01,False
ggillihe01,False
ggilmoar01,False
ggilmowa01,False
ggilmuch01,False
gginobma01,True
ggiricgo01,False
ggivenja01,False
ggladnmi01,True
gglamage01,False
gglassge01,False
gglennmi01,False
gglickno01,False
ggloucge01,False
gglovecl01,False
gglovedi01,False
gglynian01,False
ggminsmi01,False
ggoberru01,True
ggodfrda01,False
ggolato01,False
ggoldfbe01,False
ggoldwan01,False
ggomesry01,True
ggondrgl01,False
ggondrgr01,False
ggoodedr01,True
ggoodrga01,False
ggoodrst01,False
ggoodwar01,True
ggoodwpo01,False
ggordoaa01,True
ggordobe01,True
ggordodr01,True
ggordoer01,True
ggordola01,False
ggordopa01,False
ggortama01,True
ggottlle01,False
ggoudean01,True
ggovange01,False
ggovedba01,False
ggrabojo01,False
ggraceri01,False
ggrahaca01,False
ggrahagr01,False
ggrahajo01,False
ggrahama01,False
ggrahaor01,False
ggrahapa01,False
ggrahast01,True
ggrandji01,False
ggrandro01,False
ggrangda01,True
ggrangst01,False
ggrantbr01,False
ggrantbu01,False
ggrantga01,False
ggrantgr01,False
ggrantha01,False
ggrantho01,False
ggrantje01,True
ggrantjo01,False
ggrantpa01,False
ggranttr01,False
ggratedo01,False
ggravebu01,False
ggrayaa01,True
ggrayde01,False
ggrayed01,False
ggrayev01,False
ggrayga01,False
ggrayle01,False
ggrayst01,False
ggraysy01,False
ggraywy01,False
ggrayeje01,False
ggreacbo01,False
ggreenac01,False
ggreenda02,True
ggreende01,False
ggreendr01,True
ggreener01,True
ggreenge01,True
ggreenja01,True
ggreenje02,True
ggreenjo01,False
ggreenke01,False
ggreenke02,False
ggreenla01,False
ggreenli01,False
ggreenlu01,False
ggreenmi01,False
ggreenri01,False
ggreense01,False
ggreensi01,False
ggreensi02,False
ggreenst01,False
ggreenta01,False
ggreento01,False
ggreenwi01,True
ggreendo01,True
ggreenor01,False
ggreenje01,False
ggreenda01,False
ggreerha01,False
ggreerly01,False
ggregoga01,False
ggregocl01,False
ggreigjo01,False
ggrekino01,False
ggreveke01,False
ggreyde01,False
ggriffad01,False
ggriffbl01,True
ggriffed01,False
ggriffgr01,False
ggriffpa01,False
ggriffta01,False
ggriffda01,False
ggrigsch01,False
ggrimmde01,False
ggrimswo01,False
ggroatdi01,False
ggrossbo01,False
ggrossmi01,False
ggroteje01,False
ggrozaal01,False
ggrubadi01,False
ggrundan01,False
ggrunfer01,False
gguarige01,False
ggudmupe01,False
ggueriri01,False
gguglito01,False
gguibean01,False
gguidija01,False
ggunthco01,False
ggunthda01,False
gguokaal01,False
gguokama01,False
gguokama02,False
ggutiejo01,True
gguytoaj01,False
hhackeru01,False
hhaddaha01,False
hhadnoji01,False
hhaffnsc01,False
hhagancl01,False
hhagangl01,False
hhaganto01,False
hhahnro01,False
hhairsal01,False
hhairsha01,False
hhairsli01,False
hhairsma01,False
hhairspj02,True
hhaislma01,False
hhalbech01,False
hhalbrsw01,False
hhalebr01,False
hhaleha01,False
hhaleyja01,False
hhalimsh01,False
hhallmi01,False
hhallije01,False
hhamda01,False
hhamerst01,False
hhamilda01,False
hhamilde01,False
hhamiljo01,False
hhamiljo02,True
hhamilju01,True
hhamilra01,False
hhamilri01,True
hhamilro01,False
hhamilst01,False
hhamilta01,False
hhamilth01,False
hhamilze01,False
hhammige01,False
hhammoju01,False
hhammoto01,False
hhamoojo01,False
hhancoda01,False
hhandlbe01,False
hhankice01,False
hhankiph01,False
hhannual01,False
hhanrado01,False
hhansro01,False
hhansbbe01,True
hhansbty01,True
hhansebo01,False
hhansegl01,False
hhansela01,False
hhansetr01,False
hhansore01,False
hhanzlbi01,False
hharanlu01,False
hhardaan01,False
hhardati01,False
hhardati02,True
hhardeja01,True
