PlayerID,Season,Team,Lg,Salary
aaugusdj01,2009,Charlotte Bobcats,NBA,2385480
aaugusdj01,2010,Charlotte Bobcats,NBA,2540400
aaugusdj01,2011,Charlotte Bobcats,NBA,3236470
aaugusdj01,2012,Indiana Pacers,NBA,3500000
aaugusdj01,2013,Toronto Raptors,NBA,1267000
aaugusdj01,2014,Detroit Pistons,NBA,3000000
aaugusja01,2006,Orlando Magic,NBA,412718
aaugusja01,2007,Orlando Magic,NBA,687456
aaustiis01,1991,Utah Jazz,NBA,130000
aaustiis01,1992,Utah Jazz,NBA,400000
aaustiis01,1993,Utah Jazz,NBA,450000
aaustiis01,1996,Miami Heat,NBA,247500
aaustiis01,1997,Miami Heat,NBA,384000
aaustiis01,1998,Orlando Magic,NBA,5000000
aaustiis01,1999,Washington Wizards,NBA,4819451
aaustiis01,2000,Vancouver Grizzlies,NBA,5500000
aaustiis01,2001,Memphis Grizzlies,NBA,5695715
aaventan01,1992,Milwaukee Bucks,NBA,500000
aaventan01,1993,Orlando Magic,NBA,650000
aaventan01,1994,Orlando Magic,NBA,800000
aaventan01,1995,Vancouver Grizzlies,NBA,950000
aaventan01,1999,Los Angeles Clippers,NBA,510000
aaverywi01,1999,Minnesota Timberwolves,NBA,1196520
aaverywi01,2000,Minnesota Timberwolves,NBA,1286160
aaverywi01,2001,Minnesota Timberwolves,NBA,1375920
aayongu01,2011,New Orleans Hornets,NBA,1567500
aayongu01,2012,Milwaukee Bucks,NBA,1500000
aayongu01,2013,Atlanta Hawks,NBA,1500000
ppendeje02,2009,Portland Trail Blazers,NBA,457588
ppendeje02,2011,Indiana Pacers,NBA,1500000
ppendeje02,2012,Indiana Pacers,NBA,1500000
ppendeje02,2013,San Antonio Spurs,NBA,1750000
ppendeje02,2014,San Antonio Spurs,NBA,1828750
aazubuke01,2006,Golden State Warriors,NBA,251657
aazubuke01,2006,Houston Rockets,NBA,50000
aazubuke01,2007,Golden State Warriors,NBA,687456
aazubuke01,2008,Golden State Warriors,NBA,2900000
aazubuke01,2009,Golden State Warriors,NBA,3132000
aazubuke01,2010,New York Knicks,NBA,3300000
aazubuke01,2012,Cleveland Cavaliers,NBA,885120
bbabbilu01,2010,Portland Trail Blazers,NBA,1645440
bbabbilu01,2011,Portland Trail Blazers,NBA,1768800
bbabbilu01,2012,Portland Trail Blazers,NBA,1892280
bbabbilu01,2014,New Orleans Pelicans,NBA,981084
bbabicmi01,1990,Cleveland Cavaliers,NBA,200000
bbagarda01,2000,Chicago Bulls,NBA,795000
bbagarda01,2001,Chicago Bulls,NBA,854640
bbagarda01,2002,Chicago Bulls,NBA,830947
bbagarda01,2003,Chicago Bulls,NBA,1599076
bbaglejo01,1985,Cleveland Cavaliers,NBA,300000
bbaglejo01,1987,New Jersey Nets,NBA,475000
bbaglejo01,1988,New Jersey Nets,NBA,500000
bbaglejo01,1990,Boston Celtics,NBA,550000
bbaglejo01,1991,Boston Celtics,NBA,550000
bbaglejo01,1992,Boston Celtics,NBA,550000
bbaglejo01,1993,Boston Celtics,NBA,600000
bbaileja01,1985,New York Knicks,NBA,500000
bbaileja01,1987,Phoenix Suns,NBA,300000
bbaileth01,1985,Utah Jazz,NBA,260000
bbaileth01,1987,Utah Jazz,NBA,549000
bbaileth01,1988,Utah Jazz,NBA,600000
bbaileth01,1990,Utah Jazz,NBA,1000000
bbaileth01,1991,Minnesota Timberwolves,NBA,1000000
bbaileth01,1992,Minnesota Timberwolves,NBA,1000000
bbaileth01,1993,Minnesota Timberwolves,NBA,1000000
bbaileth01,1998,Utah Jazz,NBA,850000
bbaileth01,1999,Utah Jazz,NBA,510000
bbaileto01,1998,Phoenix Suns,NBA,287500
bbaileto01,1999,Phoenix Suns,NBA,535000
bbairsca01,2014,Chicago Bulls,NBA,507336
bbakervi01,1993,Milwaukee Bucks,NBA,866000
bbakervi01,1994,Milwaukee Bucks,NBA,1065300
bbakervi01,1995,Milwaukee Bucks,NBA,3765000
bbakervi01,1996,Milwaukee Bucks,NBA,3765000
bbakervi01,1997,Seattle SuperSonics,NBA,4064373
bbakervi01,1998,Seattle SuperSonics,NBA,4264000
bbakervi01,1999,Seattle SuperSonics,NBA,9000000
bbakervi01,2000,Seattle SuperSonics,NBA,10130000
bbakervi01,2001,Seattle SuperSonics,NBA,11250000
bbakervi01,2002,Boston Celtics,NBA,12375000
bbakervi01,2003,Boston Celtics,NBA,13500000
bbakervi01,2004,Boston Celtics,NBA,5333333
bbakervi01,2004,New York Knicks,NBA,3500000
bbakervi01,2005,Boston Celtics,NBA,5333333
bbakervi01,2005,Houston Rockets,NBA,3850000
bbakervi01,2006,Boston Celtics,NBA,5243334
bbakervi01,2006,Minnesota Timberwolves,NBA,86221
bbalkmre01,2006,New York Knicks,NBA,1191240
bbalkmre01,2007,New York Knicks,NBA,1280640
bbalkmre01,2008,Denver Nuggets,NBA,1369920
bbalkmre01,2009,Denver Nuggets,NBA,2112417
bbalkmre01,2010,New York Knicks,NBA,1675000
bbalkmre01,2011,New York Knicks,NBA,1675000
bbalkmre01,2012,New York Knicks,NBA,1675000
bballagr01,1985,Golden State Warriors,NBA,520833
bbanksge01,1985,Chicago Bulls,NBA,225000
bbanksma01,2003,Boston Celtics,NBA,1499400
bbanksma01,2004,Boston Celtics,NBA,1611840
bbanksma01,2005,Boston Celtics,NBA,1724280
bbanksma01,2006,Phoenix Suns,NBA,3672414
bbanksma01,2007,Miami Heat,NBA,3966207
bbanksma01,2008,Toronto Raptors,NBA,4260000
bbanksma01,2009,Toronto Raptors,NBA,4553793
bbanksma01,2010,New Orleans Hornets,NBA,4847586
bbannike01,1985,New York Knicks,NBA,105000
bbannike01,1990,Los Angeles Clippers,NBA,400000
bbannike01,1990,Utah Jazz,NBA,50000
bbannike01,1991,Los Angeles Clippers,NBA,300000
bbarbole01,2003,Phoenix Suns,NBA,809280
bbarbole01,2004,Phoenix Suns,NBA,870000
bbarbole01,2005,Phoenix Suns,NBA,930600
bbarbole01,2006,Phoenix Suns,NBA,1679733
bbarbole01,2007,Phoenix Suns,NBA,5600000
bbarbole01,2008,Phoenix Suns,NBA,6100000
bbarbole01,2009,Phoenix Suns,NBA,6600000
bbarbole01,2010,Toronto Raptors,NBA,7100000
bbarbole01,2011,Toronto Raptors,NBA,7600000
bbarbole01,2012,Washington Wizards,NBA,1229255
bbarbole01,2014,Golden State Warriors,NBA,1448490
bbardost01,1992,Dallas Mavericks,NBA,150000
bbardost01,1995,Detroit Pistons,NBA,225000
bbareajo01,2006,Dallas Mavericks,NBA,412718
bbareajo01,2007,Dallas Mavericks,NBA,687456
bbareajo01,2008,Dallas Mavericks,NBA,1500000
bbareajo01,2009,Dallas Mavericks,NBA,1657500
bbareajo01,2010,Dallas Mavericks,NBA,1815000
bbareajo01,2011,Minnesota Timberwolves,NBA,4300000
bbareajo01,2012,Minnesota Timberwolves,NBA,4493500
bbareajo01,2013,Minnesota Timberwolves,NBA,4687000
bbareajo01,2014,Dallas Mavericks,NBA,1310286
bbargnan01,2006,Toronto Raptors,NBA,4501200
bbargnan01,2007,Toronto Raptors,NBA,4838880
bbargnan01,2008,Toronto Raptors,NBA,5176440
bbargnan01,2009,Toronto Raptors,NBA,6527491
bbargnan01,2010,Toronto Raptors,NBA,8500000
bbargnan01,2011,Toronto Raptors,NBA,9250000
bbargnan01,2012,Toronto Raptors,NBA,10000000
bbargnan01,2013,New York Knicks,NBA,11862500
bbargnan01,2014,New York Knicks,NBA,11500000
bbarklch01,1985,Philadelphia 76ers,NBA,437500
bbarklch01,1987,Philadelphia 76ers,NBA,822500
bbarklch01,1988,Philadelphia 76ers,NBA,1536000
bbarklch01,1990,Philadelphia 76ers,NBA,2900000
bbarklch01,1991,Philadelphia 76ers,NBA,3200000
bbarklch01,1992,Phoenix Suns,NBA,2420000
bbarklch01,1993,Phoenix Suns,NBA,3250000
bbarklch01,1994,Phoenix Suns,NBA,4030000
bbarklch01,1995,Phoenix Suns,NBA,4760000
bbarklch01,1996,Houston Rockets,NBA,4695000
bbarklch01,1997,Houston Rockets,NBA,2250000
bbarklch01,1998,Houston Rockets,NBA,1000000
bbarklch01,1999,Houston Rockets,NBA,9000000
bbarkler01,2000,Portland Trail Blazers,NBA,712200
bbarkler01,2001,Portland Trail Blazers,NBA,638000
bbarkler01,2002,Chicago Bulls,NBA,682500
bbarneha02,2012,Golden State Warriors,NBA,2798040
bbarneha02,2013,Golden State Warriors,NBA,2923920
bbarneha02,2014,Golden State Warriors,NBA,3049920
bbarnema02,2004,Sacramento Kings,NBA,695046
bbarnema02,2005,Philadelphia 76ers,NBA,552269
bbarnema02,2005,New York Knicks,NBA,131593
bbarnema02,2006,Golden State Warriors,NBA,771331
bbarnema02,2007,Golden State Warriors,NBA,3000000
bbarnema02,2008,Phoenix Suns,NBA,926678
bbarnema02,2009,Orlando Magic,NBA,1600000
bbarnema02,2010,Los Angeles Lakers,NBA,1765000
bbarnema02,2011,Los Angeles Lakers,NBA,1906200
bbarnema02,2012,Los Angeles Clippers,NBA,1229255
bbarnema02,2013,Los Angeles Clippers,NBA,3250000
bbarnema02,2014,Los Angeles Clippers,NBA,3396250
bbarrean01,2004,Houston Rockets,NBA,385277
bbarrean01,2006,Chicago Bulls,NBA,744551
bbarroea01,2005,Miami Heat,NBA,398762
bbarroea01,2006,Miami Heat,NBA,744551
bbarroea01,2007,Miami Heat,NBA,973328
bbarroea01,2010,Phoenix Suns,NBA,188558
bbarroea01,2011,Golden State Warriors,NBA,185588
bbarroea01,2012,Washington Wizards,NBA,358600
bbarroda01,1990,Seattle SuperSonics,NBA,500000
bbarroda01,1991,Seattle SuperSonics,NBA,500000
bbarroda01,1992,Seattle SuperSonics,NBA,500000
bbarroda01,1993,Philadelphia 76ers,NBA,750000
bbarroda01,1994,Philadelphia 76ers,NBA,937500
bbarroda01,1995,Boston Celtics,NBA,3300000
bbarroda01,1996,Boston Celtics,NBA,3400000
bbarroda01,1997,Boston Celtics,NBA,3400000
bbarroda01,1998,Boston Celtics,NBA,3500000
bbarroda01,1999,Boston Celtics,NBA,3500000
bbarroda01,2000,Detroit Pistons,NBA,3700000
bbarroda01,2001,Detroit Pistons,NBA,1600000
bbarrybr01,1995,Los Angeles Clippers,NBA,833000
bbarrybr01,1996,Los Angeles Clippers,NBA,958000
bbarrybr01,1997,Los Angeles Clippers,NBA,1082520
bbarrybr01,1998,Chicago Bulls,NBA,3600000
bbarrybr01,1999,Seattle SuperSonics,NBA,3960000
bbarrybr01,2000,Seattle SuperSonics,NBA,4320000
bbarrybr01,2001,Seattle SuperSonics,NBA,4680000
bbarrybr01,2002,Seattle SuperSonics,NBA,5040000
bbarrybr01,2003,Seattle SuperSonics,NBA,5400000
bbarrybr01,2004,San Antonio Spurs,NBA,4264900
bbarrybr01,2005,San Antonio Spurs,NBA,4691390
bbarrybr01,2006,San Antonio Spurs,NBA,5117880
bbarrybr01,2007,Seattle SuperSonics,NBA,5544370
bbarrybr01,2008,Houston Rockets,NBA,1910000
bbarrybr01,2009,Houston Rockets,NBA,2062800
bbarrydr01,1998,Seattle SuperSonics,NBA,350000
bbarrydr01,1999,Golden State Warriors,NBA,62765
bbarryjo01,1992,Milwaukee Bucks,NBA,500000
bbarryjo01,1993,Milwaukee Bucks,NBA,650000
bbarryjo01,1994,Milwaukee Bucks,NBA,800000
bbarryjo01,1995,Golden State Warriors,NBA,275000
bbarryjo01,1996,Atlanta Hawks,NBA,247500
bbarryjo01,1997,Los Angeles Lakers,NBA,272500
bbarryjo01,1998,Sacramento Kings,NBA,600000
bbarryjo01,1999,Sacramento Kings,NBA,800000
bbarryjo01,2000,Sacramento Kings,NBA,2730000
bbarryjo01,2001,Detroit Pistons,NBA,3175000
bbarryjo01,2002,Detroit Pistons,NBA,3175000
bbarryjo01,2003,Denver Nuggets,NBA,3000000
bbarryjo01,2004,Atlanta Hawks,NBA,1800000
bbarryjo01,2005,Houston Rockets,NBA,1800000
bbartowi01,2012,Portland Trail Blazers,NBA,550000
bbartowi01,2013,Portland Trail Blazers,NBA,788872
bbartowi01,2014,Portland Trail Blazers,NBA,915243
bbasdeed01,2005,Chicago Bulls,NBA,398762
bbassbr01,2005,New Orleans/Oklahoma City Hornets,NBA,398762
bbassbr01,2006,New Orleans/Oklahoma City Hornets,NBA,664209
bbassbr01,2007,Dallas Mavericks,NBA,770610
bbassbr01,2008,Dallas Mavericks,NBA,826269
bbassbr01,2009,Orlando Magic,NBA,4000000
bbassbr01,2010,Orlando Magic,NBA,4000000
bbassbr01,2011,Boston Celtics,NBA,4250000
bbassbr01,2012,Boston Celtics,NBA,6000000
bbassbr01,2013,Boston Celtics,NBA,6450000
bbassbr01,2014,Boston Celtics,NBA,6900000
bbastoma01,1999,Chicago Bulls,NBA,20000
bbastoma01,2000,Milwaukee Bucks,NBA,423500
bbastoma01,2006,Indiana Pacers,NBA,744551
bbastoma01,2007,Toronto Raptors,NBA,1830000
bbastoma01,2008,Indiana Pacers,NBA,2272860
bbateeme01,2002,San Antonio Spurs,NBA,512453
bbateeme01,2003,Toronto Raptors,NBA,636679
bbatises01,2005,Atlanta Hawks,NBA,398762
bbatises01,2006,Atlanta Hawks,NBA,664209
bbatismi01,2002,Memphis Grizzlies,NBA,349458
bbattito01,1997,Denver Nuggets,NBA,1946880
bbattito01,1998,Boston Celtics,NBA,2238000
bbattito01,1999,Boston Celtics,NBA,2530920
bbattito01,2000,Boston Celtics,NBA,3200000
bbattito01,2001,Boston Celtics,NBA,3600000
bbattito01,2002,Boston Celtics,NBA,4000000
bbattito01,2003,Cleveland Cavaliers,NBA,4400000
bbattito01,2004,Orlando Magic,NBA,4800000
bbattito01,2005,Orlando Magic,NBA,5200000
bbattito01,2006,Orlando Magic,NBA,5746000
bbattito01,2007,Orlando Magic,NBA,5200000
bbattito01,2008,Orlando Magic,NBA,5746000
bbattito01,2009,New Jersey Nets,NBA,6292000
bbattito01,2010,Philadelphia 76ers,NBA,1352181
bbattito01,2011,Philadelphia 76ers,NBA,1352181
bbattish01,2001,Memphis Grizzlies,NBA,2203080
bbattish01,2002,Memphis Grizzlies,NBA,2368200
bbattish01,2003,Memphis Grizzlies,NBA,2533440
bbattish01,2004,Memphis Grizzlies,NBA,3212402
bbattish01,2005,Memphis Grizzlies,NBA,4903000
bbattish01,2006,Houston Rockets,NBA,5393300
bbattish01,2007,Houston Rockets,NBA,5883600
bbattish01,2008,Houston Rockets,NBA,6448900
bbattish01,2009,Houston Rockets,NBA,6864200
bbattish01,2010,Memphis Grizzlies,NBA,7354500
bbattish01,2011,Miami Heat,NBA,3000000
bbattish01,2012,Miami Heat,NBA,3135000
bbattish01,2013,Miami Heat,NBA,3270000
bbattljo01,1985,Atlanta Hawks,NBA,70000
bbattljo01,1987,Atlanta Hawks,NBA,100000
bbattljo01,1988,Atlanta Hawks,NBA,350000
bbattljo01,1990,Atlanta Hawks,NBA,590000
bbattljo01,1991,Cleveland Cavaliers,NBA,700000
bbattljo01,1992,Cleveland Cavaliers,NBA,910000
bbattljo01,1993,Cleveland Cavaliers,NBA,1120000
bbattljo01,1994,Cleveland Cavaliers,NBA,1330000
bbattlke01,1990,Denver Nuggets,NBA,350000
bbattlke01,1992,Boston Celtics,NBA,140000
bbatumni01,2008,Portland Trail Blazers,NBA,1040640
bbatumni01,2009,Portland Trail Blazers,NBA,1118760
bbatumni01,2010,Portland Trail Blazers,NBA,1196760
bbatumni01,2011,Portland Trail Blazers,NBA,2155365
bbatumni01,2012,Portland Trail Blazers,NBA,10850000
bbatumni01,2013,Portland Trail Blazers,NBA,11295250
bbatumni01,2014,Portland Trail Blazers,NBA,11765500
bbaxtelo01,2002,Chicago Bulls,NBA,349458
bbaxtelo01,2003,Toronto Raptors,NBA,636679
bbaxtelo01,2004,New Orleans Hornets,NBA,542475
bbaxtelo01,2005,Houston Rockets,NBA,745248
bbayleje01,2008,Portland Trail Blazers,NBA,1993560
bbayleje01,2009,Portland Trail Blazers,NBA,2143080
bbayleje01,2010,Toronto Raptors,NBA,2292600
bbayleje01,2011,Toronto Raptors,NBA,3042280
bbayleje01,2012,Memphis Grizzlies,NBA,3000000
bbayleje01,2013,Memphis Grizzlies,NBA,3135000
bbayleje01,2014,Milwaukee Bucks,NBA,3000000
bbaynear01,2012,San Antonio Spurs,NBA,401170
bbaynear01,2013,San Antonio Spurs,NBA,788872
bbaynear01,2014,San Antonio Spurs,NBA,2077000
bbazarse01,1994,Atlanta Hawks,NBA,168000
bbazemke01,2012,Golden State Warriors,NBA,473604
bbazemke01,2013,Golden State Warriors,NBA,788872
bbazemke01,2014,Atlanta Hawks,NBA,2000000
bbealbr01,2012,Washington Wizards,NBA,4133280
bbealbr01,2013,Washington Wizards,NBA,4319280
bbealbr01,2014,Washington Wizards,NBA,4505280
bbeaslje01,2003,Miami Heat,NBA,366931
bbeaslje01,2004,Miami Heat,NBA,620046
bbeaslmi01,2008,Miami Heat,NBA,4314960
bbeaslmi01,2009,Miami Heat,NBA,4638600
bbeaslmi01,2010,Minnesota Timberwolves,NBA,4962240
bbeaslmi01,2011,Minnesota Timberwolves,NBA,6262347
bbeaslmi01,2012,Phoenix Suns,NBA,5750000
bbeaslmi01,2013,Phoenix Suns,NBA,4666667
bbeaslmi01,2013,Miami Heat,NBA,1027424
bbeaubro01,2009,Dallas Mavericks,NBA,1075440
bbeaubro01,2010,Dallas Mavericks,NBA,1156080
bbeaubro01,2011,Dallas Mavericks,NBA,1236720
bbeaubro01,2012,Dallas Mavericks,NBA,2227333
bbeckco01,1997,Charlotte Hornets,NBA,272250
bbeckco01,1998,Charlotte Hornets,NBA,425000
bbedfowi01,1987,Detroit Pistons,NBA,637500
bbedfowi01,1988,Detroit Pistons,NBA,687500
bbedfowi01,1990,Detroit Pistons,NBA,850000
bbedfowi01,1991,Detroit Pistons,NBA,900000
bbedfowi01,1992,Washington Bullets,NBA,925000
bbelinma01,2007,Golden State Warriors,NBA,1345800
bbelinma01,2008,Golden State Warriors,NBA,1446720
bbelinma01,2009,Toronto Raptors,NBA,1547640
bbelinma01,2010,New Orleans Hornets,NBA,2380270
bbelinma01,2011,New Orleans Hornets,NBA,3377604
bbelinma01,2012,Chicago Bulls,NBA,1957000
bbelinma01,2013,San Antonio Spurs,NBA,2750000
bbelinma01,2014,San Antonio Spurs,NBA,2873750
bbellch01,2001,Phoenix Suns,NBA,89292
bbellch01,2005,Milwaukee Bucks,NBA,641748
bbellch01,2006,Milwaukee Bucks,NBA,744551
bbellch01,2007,Milwaukee Bucks,NBA,3100000
bbellch01,2008,Milwaukee Bucks,NBA,3354480
bbellch01,2009,Milwaukee Bucks,NBA,3596000
bbellch01,2010,Golden State Warriors,NBA,4447792
bbellch01,2011,Golden State Warriors,NBA,4099920
bbellra01,2001,Philadelphia 76ers,NBA,540850
bbellra01,2002,Dallas Mavericks,NBA,612435
bbellra01,2003,Utah Jazz,NBA,688679
bbellra01,2004,Utah Jazz,NBA,1320000
bbellra01,2005,Phoenix Suns,NBA,4250000
bbellra01,2006,Phoenix Suns,NBA,4500000
bbellra01,2007,Phoenix Suns,NBA,4750000
bbellra01,2008,Charlotte Bobcats,NBA,5000000
bbellra01,2009,Golden State Warriors,NBA,5250000
bbellra01,2010,Utah Jazz,NBA,3000000
bbellra01,2011,Utah Jazz,NBA,3240000
bbellra01,2012,Utah Jazz,NBA,3480000
bbelltr01,2003,Memphis Grizzlies,NBA,1285440
bbelltr01,2004,Memphis Grizzlies,NBA,1381920
bbelltr01,2005,Memphis Grizzlies,NBA,1478280
bbendejo01,1999,Indiana Pacers,NBA,2214600
bbendejo01,2000,Indiana Pacers,NBA,2380680
bbendejo01,2001,Indiana Pacers,NBA,2546760
bbendejo01,2002,Indiana Pacers,NBA,3226745
bbendejo01,2003,Indiana Pacers,NBA,5800000
bbendejo01,2004,Indiana Pacers,NBA,6525000
bbendejo01,2005,Indiana Pacers,NBA,7175000
bbendejo01,2009,New York Knicks,NBA,801361
bbenjabe01,1985,Los Angeles Clippers,NBA,575000
bbenjabe01,1987,Los Angeles Clippers,NBA,1082000
bbenjabe01,1988,Los Angeles Clippers,NBA,1000000
bbenjabe01,1990,Seattle SuperSonics,NBA,1750000
bbenjabe01,1991,Seattle SuperSonics,NBA,2875000
bbenjabe01,1992,Seattle SuperSonics,NBA,3175000
bbenjabe01,1993,New Jersey Nets,NBA,3575000
bbenjabe01,1994,New Jersey Nets,NBA,3774600
bbenjabe01,1995,Milwaukee Bucks,NBA,3975000
bbenjabe01,1999,Cleveland Cavaliers,NBA,123529
bbenjaco01,1998,Chicago Bulls,NBA,540000
bbenjaco01,1999,Chicago Bulls,NBA,696000
bbenjaco01,2000,Chicago Bulls,NBA,749160
bbennean01,2013,Cleveland Cavaliers,NBA,5324280
bbennean01,2014,Minnesota Timberwolves,NBA,5563920
bbennema01,1995,Phoenix Suns,NBA,480000
bbennema01,1996,Phoenix Suns,NBA,555000
bbennema01,1997,Phoenix Suns,NBA,630000
bbennema01,1997,Los Angeles Lakers,NBA,272500
bbenneto01,1992,Charlotte Hornets,NBA,140000
bbenneto01,1993,Charlotte Hornets,NBA,182000
bbenneto01,1994,Charlotte Hornets,NBA,224000
bbennewi01,1990,Cleveland Cavaliers,NBA,525000
bbennewi01,1991,Cleveland Cavaliers,NBA,525000
bbenoida01,1991,Utah Jazz,NBA,230000
bbenoida01,1992,Utah Jazz,NBA,300000
bbenoida01,1993,Utah Jazz,NBA,810000
bbenoida01,1994,Utah Jazz,NBA,1000000
bbenoida01,1995,Utah Jazz,NBA,1200000
bbenoida01,1996,New Jersey Nets,NBA,508000
bbenoida01,1997,New Jersey Nets,NBA,609096
bbenoida01,2000,Utah Jazz,NBA,736000
bbensoke01,1985,Detroit Pistons,NBA,315000
bbensoke01,1987,Cleveland Cavaliers,NBA,350000
bberryri01,1988,Sacramento Kings,NBA,300000
bberrywa01,1987,San Antonio Spurs,NBA,287500
bberrywa01,1988,New Jersey Nets,NBA,312500
bbesttr01,1995,Indiana Pacers,NBA,580000
bbesttr01,1996,Indiana Pacers,NBA,666000
bbesttr01,1997,Indiana Pacers,NBA,752000
bbesttr01,1998,Indiana Pacers,NBA,2750000
bbesttr01,1999,Indiana Pacers,NBA,3250000
bbesttr01,2000,Indiana Pacers,NBA,3500000
bbesttr01,2001,Indiana Pacers,NBA,3375000
bbesttr01,2002,Miami Heat,NBA,1400000
bbesttr01,2003,Dallas Mavericks,NBA,938679
bbesttr01,2004,New Jersey Nets,NBA,1000000
bbeverpa01,2012,Houston Rockets,NBA,281377
bbeverpa01,2013,Houston Rockets,NBA,788872
bbeverpa01,2014,Houston Rockets,NBA,915243
bbibbymi01,1998,Vancouver Grizzlies,NBA,2400000
bbibbymi01,1999,Vancouver Grizzlies,NBA,3092400
bbibbymi01,2000,Vancouver Grizzlies,NBA,3308160
bbibbymi01,2001,Sacramento Kings,NBA,4174893
bbibbymi01,2002,Sacramento Kings,NBA,8500000
bbibbymi01,2003,Sacramento Kings,NBA,9500000
bbibbymi01,2004,Sacramento Kings,NBA,10500000
bbibbymi01,2005,Sacramento Kings,NBA,11500000
bbibbymi01,2006,Sacramento Kings,NBA,12500000
bbibbymi01,2007,Atlanta Hawks,NBA,13500000
bbibbymi01,2008,Atlanta Hawks,NBA,14983603
bbibbymi01,2009,Atlanta Hawks,NBA,6217617
bbibbymi01,2010,Washington Wizards,NBA,5564767
bbibbymi01,2011,New York Knicks,NBA,1352181
bbiedran01,2004,Golden State Warriors,NBA,1727760
bbiedran01,2005,Golden State Warriors,NBA,1857360
bbiedran01,2006,Golden State Warriors,NBA,1986960
bbiedran01,2007,Golden State Warriors,NBA,2636696
bbiedran01,2008,Golden State Warriors,NBA,9000000
bbiedran01,2009,Golden State Warriors,NBA,9000000
bbiedran01,2010,Golden State Warriors,NBA,9000000
bbiedran01,2011,Golden State Warriors,NBA,9000000
bbiedran01,2012,Golden State Warriors,NBA,9000000
bbiedran01,2013,Utah Jazz,NBA,9000000
bbilluch01,1997,Boston Celtics,NBA,2384640
bbilluch01,1998,Denver Nuggets,NBA,2742000
bbilluch01,1999,Orlando Magic,NBA,3100080
bbilluch01,2000,Minnesota Timberwolves,NBA,2250000
bbilluch01,2001,Minnesota Timberwolves,NBA,2475000
bbilluch01,2002,Detroit Pistons,NBA,4546000
bbilluch01,2003,Detroit Pistons,NBA,5000600
bbilluch01,2004,Detroit Pistons,NBA,5455200
bbilluch01,2005,Detroit Pistons,NBA,5909800
bbilluch01,2006,Detroit Pistons,NBA,6364400
bbilluch01,2007,Detroit Pistons,NBA,10000000
bbilluch01,2008,Denver Nuggets,NBA,11050000
bbilluch01,2009,Denver Nuggets,NBA,12100000
bbilluch01,2010,New York Knicks,NBA,13150000
bbilluch01,2011,New York Knicks,NBA,12199968
bbilluch01,2011,Los Angeles Clippers,NBA,2000032
bbilluch01,2012,Los Angeles Clippers,NBA,4000000
bbilluch01,2013,Detroit Pistons,NBA,2500000
bbirdla01,1985,Boston Celtics,NBA,1800000
bbirdla01,1987,Boston Celtics,NBA,1800000
bbirdla01,1988,Boston Celtics,NBA,1800000
bbirdla01,1990,Boston Celtics,NBA,1500000
bbirdla01,1991,Boston Celtics,NBA,7070000
bbirdla01,1992,Boston Celtics,NBA,2300000
bbirdsot01,1985,New Jersey Nets,NBA,1100000
bbirdsot01,1987,New Jersey Nets,NBA,500000
bbiyombi01,2011,Charlotte Bobcats,NBA,2798040
bbiyombi01,2012,Charlotte Bobcats,NBA,3007920
bbiyombi01,2013,Charlotte Bobcats,NBA,3049920
bbiyombi01,2014,Charlotte Hornets,NBA,3873398
bblabuw01,1985,Dallas Mavericks,NBA,200000
bblabuw01,1987,Dallas Mavericks,NBA,260000
bblabuw01,1988,Dallas Mavericks,NBA,280000
bblackta01,2014,Los Angeles Lakers,NBA,507336
bblackro01,1985,Dallas Mavericks,NBA,501106
bblackro01,1987,Dallas Mavericks,NBA,541736
bblackro01,1988,Dallas Mavericks,NBA,541700
bblackro01,1990,Dallas Mavericks,NBA,1650000
bblackro01,1991,Dallas Mavericks,NBA,1920000
bblackro01,1992,New York Knicks,NBA,1500000
bblackro01,1993,New York Knicks,NBA,1995000
bblackro01,1994,New York Knicks,NBA,1340000
bblackal01,1992,Los Angeles Lakers,NBA,140000
bblairde01,2009,San Antonio Spurs,NBA,850000
bblairde01,2010,San Antonio Spurs,NBA,918000
bblairde01,2011,San Antonio Spurs,NBA,986000
